id,type,medleydb_id,license,genre,instrument,audio_path,key,tempo,CE,CU,PC,PQ
2d077fcb-e657-4194-aecd-08f11114ba6a,all_instrument,JoelHelander_Definition,cc-by-nc-sa,['classical'],"['violin' 'french horn' 'cello' 'trombone' 'string section' 'horn section'
 'flute' 'piano' 'chimes' 'viola' 'bassoon' 'trumpet' 'snare drum']",2d077fcb-e657-4194-aecd-08f11114ba6a.wav,['C major'],['89bpm' 'Natural'],7.535427570343018,7.739908695220947,5.289054870605469,7.773802280426025
74a04b77-facd-4079-933e-08b5f3e30cee,all_instrument,MichaelKropf_AllGoodThings,cc-by-nc-sa,['classical'],['violin' 'piano'],74a04b77-facd-4079-933e-08b5f3e30cee.wav,['D major'],['109bpm' 'Medium'],7.517541408538818,7.475893497467041,5.199406147003174,7.166996002197266
8986bcfe-c9f5-43b4-b116-b980d56f9620,all_instrument,MusicDelta_ModalJazz,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'tenor saxophone' 'piano' 'trumpet'],8986bcfe-c9f5-43b4-b116-b980d56f9620.wav,['F major'],['110bpm' 'Regular'],8.27783203125,8.314441680908203,6.320457458496094,8.229872703552246
db83ac3b-cf68-4007-bc77-10cf7c3478c5,all_instrument,Phoenix_ScotchMorris,cc-by-nc-sa,['world/folk'],['violin' 'flute' 'acoustic guitar' 'main system'],db83ac3b-cf68-4007-bc77-10cf7c3478c5.wav,['A minor'],['110bpm' 'Moderate'],7.968509197235107,8.099332809448242,5.210976600646973,7.85539436340332
7f2ccb42-e40c-496a-9d3b-eba23f2d405f,all_instrument,TablaBreakbeatScience_Vger,cc-by-nc-sa,['electronic/fusion'],"['clean electric guitar' 'mandolin' 'drum machine' 'auxiliary percussion'
 'tabla' 'synthesizer' 'accordion' 'fx/processed sound']",7f2ccb42-e40c-496a-9d3b-eba23f2d405f.wav,['D minor'],['114bpm' 'Medium'],5.736530780792236,5.888295650482178,6.433291912078857,6.380598068237305
33e4ab05-94ec-4089-99ae-f72e6bd9984c,all_instrument,DeclareAString_MendelssohnPianoTrio1Movement1,cc-by-nc-sa,['classical'],['violin' 'piano' 'cello' 'main system'],33e4ab05-94ec-4089-99ae-f72e6bd9984c.wav,['D minor'],['98bpm' 'Moderately slow'],7.58885383605957,7.769144535064697,5.257862567901611,7.6630377769470215
1d6801ae-19f6-4aca-921d-f81bd3809259,all_instrument,DeclareAString_MendelssohnPianoTrio1Movement2,cc-by-nc-sa,['classical'],['violin' 'piano' 'cello' 'main system'],1d6801ae-19f6-4aca-921d-f81bd3809259.wav,['Bb major'],['123bpm' 'Energetic'],7.180924892425537,7.603893280029297,4.921767234802246,7.492171764373779
54eb5443-f5a5-47cc-9a8b-0671ffe05ec5,all_instrument,DreamersOfTheGhetto_HeavyLove,cc-by-nc-sa,['pop'],"['drum set' 'auxiliary percussion' 'electric bass' 'synthesizer'
 'fx/processed sound']",54eb5443-f5a5-47cc-9a8b-0671ffe05ec5.wav,['G major'],['120bpm' 'Energetic'],3.8640644550323486,6.595424175262451,2.9627132415771484,6.939668655395508
92a66485-b33f-4aaf-8676-35e3391a043c,all_instrument,EthanHein_1930sSynthAndUprightBass,cc-by-nc-sa,['electronic/fusion'],['double bass' 'fx/processed sound' 'drum machine'],92a66485-b33f-4aaf-8676-35e3391a043c.wav,['C minor'],['97bpm' 'Walking Speed'],4.263616561889648,6.759095191955566,4.269690036773682,7.071752071380615
362a4cb0-30b5-4012-8e75-a91184f3a56b,all_instrument,EthanHein_BluesForNofi,cc-by-nc-sa,['electronic/fusion'],['electric bass' 'drum set'],362a4cb0-30b5-4012-8e75-a91184f3a56b.wav,['Ab major'],['100bpm' 'Regular'],7.0369977951049805,7.8091607093811035,5.514012813568115,7.264956474304199
fdf1fa4e-b0a3-44bb-9ee2-f7d2627ea136,all_instrument,EthanHein_GirlOnABridge,cc-by-nc-sa,['electronic/fusion'],"['string section' 'auxiliary percussion' 'piano' 'synthesizer'
 'distorted electric guitar']",fdf1fa4e-b0a3-44bb-9ee2-f7d2627ea136.wav,['B major'],['99bpm' 'Comfortable'],6.262928009033203,7.609604358673096,4.915578842163086,7.6614532470703125
30dbd936-bdb3-493b-bab0-447aa7a4c49f,all_instrument,EthanHein_HarmonicaFigure,cc-by-nc-sa,['electronic/fusion'],['harmonica' 'drum machine' 'synthesizer'],30dbd936-bdb3-493b-bab0-447aa7a4c49f.wav,['C# minor'],['104bpm' 'Regular'],6.388064384460449,7.60485315322876,5.561073303222656,7.667952060699463
ca7ff574-9043-4d4c-a621-3be8f8fe5f18,all_instrument,FacesOnFilm_WaitingForGa,cc-by-nc-sa,['singer/songwriter'],"['acoustic guitar' 'drum set' 'clean electric guitar'
 'auxiliary percussion' 'electric bass' 'vibraphone' 'synthesizer'
 'distorted electric guitar']",ca7ff574-9043-4d4c-a621-3be8f8fe5f18.wav,['Ab major'],['118bpm' 'Moderate'],7.401760578155518,7.290403366088867,4.2255425453186035,7.089076995849609
659975db-94ad-4de9-bdaa-b2b3adff6e8e,all_instrument,FallingSparks_Improvisation1,cc-by-nc-sa,['world/folk'],['clarinet' 'double bass' 'auxiliary percussion' 'main system'],659975db-94ad-4de9-bdaa-b2b3adff6e8e.wav,['G minor'],['143bpm' 'Dynamic'],5.502281188964844,5.818107604980469,5.107440948486328,5.7126288414001465
118f3233-99f3-41fd-9fae-100087ec08db,all_instrument,FallingSparks_Improvisation2,cc-by-nc-sa,['world/folk'],['clarinet' 'double bass' 'auxiliary percussion' 'main system'],118f3233-99f3-41fd-9fae-100087ec08db.wav,['D minor'],['97bpm' 'Natural'],6.912898063659668,7.2649030685424805,5.569122791290283,7.129593849182129
f35af9a6-694f-4d31-956a-c93e62c42014,all_instrument,FallingSparks_Improvisation3,cc-by-nc-sa,['world/folk'],['clarinet' 'double bass' 'auxiliary percussion' 'main system'],f35af9a6-694f-4d31-956a-c93e62c42014.wav,['D minor'],['98bpm' 'Walking Speed'],7.158295631408691,7.463570594787598,5.530694484710693,7.236148834228516
49e1276f-88d5-47fa-9477-3388b7946345,all_instrument,FallingSparks_PakKlongTalad,cc-by-nc-sa,['world/folk'],['clarinet' 'double bass' 'auxiliary percussion' 'main system'],49e1276f-88d5-47fa-9477-3388b7946345.wav,['G major'],['174bpm' 'Very lively'],1.8014862537384033,3.670729875564575,3.8651528358459473,4.305788516998291
6b371ecf-99b5-4bc4-8065-ea3636670a3c,all_instrument,FamilyBand_Again,cc-by-nc-sa,['singer/songwriter'],"['acoustic guitar' 'drum set' 'melodica' 'clean electric guitar'
 'lap steel guitar' 'auxiliary percussion' 'electric bass'
 'distorted electric guitar']",6b371ecf-99b5-4bc4-8065-ea3636670a3c.wav,['G major'],['78bpm' 'Relaxed'],7.372265338897705,7.897286415100098,5.0685505867004395,7.7935590744018555
d41fd98f-4366-4dae-9ed2-0db5296c21b3,all_instrument,FennelCartwright_DearTessie,cc-by-nc-sa,['classical'],['french horn' 'clarinet' 'flute' 'main system' 'bassoon' 'oboe'],d41fd98f-4366-4dae-9ed2-0db5296c21b3.wav,['F major'],['84bpm' 'Comfortable'],6.2394938468933105,6.215787887573242,4.931044578552246,6.3775715827941895
bebb6331-4c99-4b59-9fa3-32f488f54e60,all_instrument,FennelCartwright_FlowerDrumSong,cc-by-nc-sa,['rock'],['french horn' 'clarinet' 'flute' 'bassoon' 'oboe'],bebb6331-4c99-4b59-9fa3-32f488f54e60.wav,['G major'],['117bpm' 'Moderate'],6.188925266265869,6.547680377960205,4.418409824371338,5.897403240203857
f620bbc7-0154-46d1-bfd9-d16452129ebb,all_instrument,FennelCartwright_WinterLake,cc-by-nc-sa,['classical'],['french horn' 'clarinet' 'flute' 'main system' 'bassoon' 'oboe'],f620bbc7-0154-46d1-bfd9-d16452129ebb.wav,['F major'],['84bpm' 'Walking Speed'],5.2645416259765625,5.983073711395264,3.966905117034912,6.235770225524902
1aea0971-609e-431c-b3c1-c2f82b23c8a4,all_instrument,FilthyBird_IdLikeToKnow,cc-by-nc-sa,['rock'],"['acoustic guitar' 'drum set' 'electric bass' 'tambourine'
 'distorted electric guitar']",1aea0971-609e-431c-b3c1-c2f82b23c8a4.wav,['G major'],['119bpm' 'Regular'],7.674870491027832,8.076736450195312,6.294269561767578,7.759270668029785
5aa51452-2f04-4286-aae8-74dbc233a4f9,all_instrument,FruitCathedral_KeepMeRunnin,cc-by-nc-sa,['singer/songwriter'],"['acoustic guitar' 'drum set' 'shaker' 'electric bass'
 'distorted electric guitar']",5aa51452-2f04-4286-aae8-74dbc233a4f9.wav,['Bb major'],['152bpm' 'Brisk and Lively'],6.965017318725586,7.214419364929199,3.0376179218292236,7.864546775817871
3bbe4eb0-a2db-401e-99cb-0e90694f90dd,all_instrument,Grants_PunchDrunk,cc-by-nc-sa,['rap'],['sampler' 'drum machine' 'electric bass' 'piano' 'fx/processed sound'],3bbe4eb0-a2db-401e-99cb-0e90694f90dd.wav,['A major'],['98bpm' 'Moderately slow'],6.378178119659424,7.351601600646973,6.617763996124268,7.76265811920166
b0702a79-aa6e-4a0b-8c90-431e8bbe7e63,all_instrument,HeladoNegro_MitadDelMundo,cc-by-nc-sa,['pop'],"['drum machine' 'vibraphone' 'synthesizer' 'fx/processed sound'
 'tack piano']",b0702a79-aa6e-4a0b-8c90-431e8bbe7e63.wav,['G# minor'],['120bpm' 'Upbeat'],6.287341117858887,7.310389995574951,5.63501501083374,6.858670711517334
e5140d87-a97d-42c0-abec-6d488b00bf39,all_instrument,HezekiahJones_BorrowedHeart,cc-by-nc-sa,['singer/songwriter'],"['acoustic guitar' 'drum set' 'cymbal' 'lap steel guitar' 'banjo'
 'auxiliary percussion' 'electric bass' 'violin section' 'vibraphone']",e5140d87-a97d-42c0-abec-6d488b00bf39.wav,['B major'],['108bpm' 'Moderate'],7.557465553283691,8.006915092468262,5.366324424743652,8.128213882446289
7bb672f1-c779-495d-a524-040b810cb4dd,all_instrument,HopAlong_SisterCities,cc-by-nc-sa,['rock'],"['acoustic guitar' 'drum set' 'electric bass' 'synthesizer'
 'distorted electric guitar']",7bb672f1-c779-495d-a524-040b810cb4dd.wav,['E major'],['90bpm' 'Walking Speed'],7.485545635223389,7.898978233337402,6.30360746383667,7.695578098297119
024ebfff-8eb1-40d1-9894-6d200a196208,all_instrument,HopsNVinyl_ChickenFriedSteak,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'tenor saxophone' 'vibraphone' 'main system'],024ebfff-8eb1-40d1-9894-6d200a196208.wav,['F# minor'],['199bpm' 'Fast-paced'],7.620568752288818,7.896108150482178,5.676882743835449,7.384364604949951
5b1ab02a-7045-4560-b391-5d18df2179d2,all_instrument,HopsNVinyl_HoneyBrown,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'tenor saxophone' 'vibraphone' 'main system'],5b1ab02a-7045-4560-b391-5d18df2179d2.wav,['A minor'],['97bpm' 'Natural'],7.452303886413574,7.9856390953063965,5.337756633758545,7.5847392082214355
893ced59-2d0f-4e4f-8760-415c73d4a473,all_instrument,HopsNVinyl_ReignCheck,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'tenor saxophone' 'vibraphone' 'main system'],893ced59-2d0f-4e4f-8760-415c73d4a473.wav,['G minor'],['201bpm' 'Breakneck'],7.80755090713501,8.070830345153809,5.844123363494873,7.468015670776367
a6074057-dae5-42ec-ace7-a22358e704c1,all_instrument,HopsNVinyl_WidowsWalk,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'vibraphone' 'soprano saxophone' 'main system'],a6074057-dae5-42ec-ace7-a22358e704c1.wav,['G# minor'],['129bpm' 'Upbeat'],7.689356327056885,8.102036476135254,5.657705307006836,7.857916831970215
f6acaf68-7330-4acd-9287-7f80095a4207,all_instrument,InvisibleFamiliars_DisturbingWildlife,cc-by-nc-sa,['singer/songwriter'],"['trumpet section' 'drum set' 'clean electric guitar' 'shaker'
 'electric bass' 'claps' 'tack piano']",f6acaf68-7330-4acd-9287-7f80095a4207.wav,['Db major'],['151bpm' 'Brisk and Lively'],7.598181247711182,7.741504669189453,5.145205974578857,7.08259391784668
93d88e87-320a-414d-bc80-90df5747fa77,all_instrument,MidnightBlue_HuntingSeason,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'piano' 'distorted electric guitar'],93d88e87-320a-414d-bc80-90df5747fa77.wav,['D minor'],['94bpm' 'Natural'],6.895480632781982,7.582268238067627,6.421634197235107,6.839026927947998
14e980ff-1989-4cda-a6e5-fed45779466f,all_instrument,MidnightBlue_StarsAreScreaming,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'distorted electric guitar'],14e980ff-1989-4cda-a6e5-fed45779466f.wav,['D minor'],['129bpm' 'Brisk and Lively'],6.9183855056762695,7.564735412597656,5.74954080581665,7.09852409362793
9cb2c7ae-a7fc-4e00-9c03-7c9796c18d31,all_instrument,MusicDelta_80sRock,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'distorted electric guitar'],9cb2c7ae-a7fc-4e00-9c03-7c9796c18d31.wav,['G major'],['110bpm' 'Medium'],7.213807106018066,7.499320030212402,5.962384223937988,7.432182312011719
2218f8e3-7f94-4851-8f11-8cbf56795664,all_instrument,MusicDelta_Beatles,cc-by-nc-sa,['singer/songwriter'],['electric bass' 'drum set' 'clean electric guitar' 'acoustic guitar'],2218f8e3-7f94-4851-8f11-8cbf56795664.wav,['D major'],['110bpm' 'Standard'],7.087620258331299,7.500071048736572,5.514524936676025,6.970028400421143
2517db40-9159-4480-a9fd-e6298361f170,all_instrument,MusicDelta_BebopJazz,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'tenor saxophone' 'piano' 'trumpet'],2517db40-9159-4480-a9fd-e6298361f170.wav,['G major'],['110bpm' 'Medium'],8.34516429901123,8.289955139160156,6.178411483764648,8.226419448852539
54e9d70c-7d7c-42cd-a52b-8a734e818645,all_instrument,MusicDelta_Beethoven,cc-by-nc-sa,['classical'],"['cello' 'french horn' 'double bass' 'clarinet' 'violin section' 'flute'
 'viola' 'bassoon' 'oboe' 'trumpet' 'timpani']",54e9d70c-7d7c-42cd-a52b-8a734e818645.wav,['G major'],['110bpm' 'Moderate'],6.724134922027588,6.764266014099121,6.036829471588135,6.422526836395264
1481744f-5206-4de1-b623-58f68574bf95,all_instrument,MusicDelta_Britpop,cc-by-nc-sa,['pop'],"['electric bass' 'drum set' 'clean electric guitar'
 'distorted electric guitar']",1481744f-5206-4de1-b623-58f68574bf95.wav,['G major'],['110bpm' 'Moderate'],7.447068214416504,7.913674354553223,6.23783016204834,7.616689205169678
f5cabd03-fde3-4534-94e3-77a3330eafd2,all_instrument,MusicDelta_ChineseChaoZhou,cc-by-nc-sa,['world/folk'],['yangqin' 'erhu' 'dizi' 'guzheng'],f5cabd03-fde3-4534-94e3-77a3330eafd2.wav,['D major'],['109bpm' 'Regular'],7.07372522354126,7.458119869232178,5.322244644165039,7.372652053833008
9b4f4cc5-9a5f-4689-bb38-9da29613a614,all_instrument,MusicDelta_ChineseDrama,cc-by-nc-sa,['world/folk'],['guzheng' 'erhu' 'dizi' 'zhongruan' 'yangqin'],9b4f4cc5-9a5f-4689-bb38-9da29613a614.wav,['G major'],['110bpm' 'Standard'],6.581247806549072,6.553722381591797,5.1435675621032715,6.518180847167969
20b8c46e-b72c-4f37-9919-7f41c8a4729d,all_instrument,MusicDelta_ChineseHenan,cc-by-nc-sa,['world/folk'],['guzheng' 'erhu' 'dizi' 'liuqin' 'yangqin'],20b8c46e-b72c-4f37-9919-7f41c8a4729d.wav,['D major'],['110bpm' 'Regular'],6.771132946014404,6.992926597595215,4.552496910095215,7.04183292388916
c367d0f3-b5ac-4839-8178-3995d68abc52,all_instrument,MusicDelta_ChineseJiangNan,cc-by-nc-sa,['world/folk'],['guzheng' 'erhu' 'dizi' 'zhongruan' 'yangqin'],c367d0f3-b5ac-4839-8178-3995d68abc52.wav,['G major'],['110bpm' 'Standard'],6.306730270385742,6.883152008056641,3.8542892932891846,6.511247634887695
b8198172-337d-4d13-b811-4825800b3b57,all_instrument,MusicDelta_ChineseXinJing,cc-by-nc-sa,['world/folk'],['erhu' 'liuqin' 'zhongruan' 'gu' 'yangqin'],b8198172-337d-4d13-b811-4825800b3b57.wav,['C minor'],['110bpm' 'Standard'],7.27571964263916,7.543630123138428,5.5950798988342285,7.425012111663818
c7096094-aa22-4df2-bdf7-fd77a5dde9b7,all_instrument,MusicDelta_ChineseYaoZu,cc-by-nc-sa,['world/folk'],['guzheng' 'auxiliary percussion' 'erhu' 'dizi' 'yangqin'],c7096094-aa22-4df2-bdf7-fd77a5dde9b7.wav,['G major'],['110bpm' 'Standard'],7.423687934875488,7.527092456817627,5.9858269691467285,7.734638690948486
710b0dc0-dd8b-4f2d-b616-7db783100da6,all_instrument,MusicDelta_CoolJazz,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'baritone saxophone' 'piano' 'trumpet'],710b0dc0-dd8b-4f2d-b616-7db783100da6.wav,['G major'],['110bpm' 'Regular'],7.936621189117432,7.812251091003418,5.5910210609436035,7.631875038146973
090d3238-1fd4-46d9-b783-d7a9fc80a5de,all_instrument,MusicDelta_Country1,cc-by-nc-sa,['singer/songwriter'],['electric bass' 'drum set' 'acoustic guitar'],090d3238-1fd4-46d9-b783-d7a9fc80a5de.wav,['G major'],['110bpm' 'Medium'],7.926912784576416,8.227121353149414,5.334623336791992,8.387899398803711
9a7ef788-3ff6-43a5-bc2a-49dff09f42bd,all_instrument,MusicDelta_Country2,cc-by-nc-sa,['musical theatre'],['electric bass' 'drum set' 'clean electric guitar'],9a7ef788-3ff6-43a5-bc2a-49dff09f42bd.wav,['G major'],['110bpm' 'Regular'],7.960217475891113,8.211891174316406,5.6293864250183105,8.187301635742188
9cabe915-1ef3-4360-b453-ed2c10f27b22,all_instrument,MusicDelta_Disco,cc-by-nc-sa,['pop'],['electric bass' 'drum set' 'clean electric guitar'],9cabe915-1ef3-4360-b453-ed2c10f27b22.wav,['Bb major'],['110bpm' 'Standard'],7.94463586807251,8.352534294128418,6.049587726593018,8.251008033752441
0d5bbca7-e009-41a9-92c0-c834fb5bcdd3,all_instrument,MusicDelta_FreeJazz,cc-by-nc-sa,['jazz'],['drum set' 'double bass' 'bass clarinet'],0d5bbca7-e009-41a9-92c0-c834fb5bcdd3.wav,['D minor'],['109bpm' 'Moderate'],7.677234649658203,7.9289774894714355,6.044370174407959,7.586444854736328
7782c26d-f69b-4d15-ae22-539637aecb49,all_instrument,MusicDelta_FunkJazz,cc-by-nc-sa,['jazz'],['electric bass' 'drum set' 'electric piano' 'alto saxophone'],7782c26d-f69b-4d15-ae22-539637aecb49.wav,['C major'],['110bpm' 'Standard'],7.8304123878479,8.165656089782715,5.522639751434326,7.997698783874512
0d0b882e-fda7-4540-b955-8d2652a69f71,all_instrument,MusicDelta_FusionJazz,cc-by-nc-sa,['jazz'],"['drum set' 'electric bass' 'soprano saxophone' 'electric piano'
 'synthesizer' 'trumpet']",0d0b882e-fda7-4540-b955-8d2652a69f71.wav,['D minor'],['110bpm' 'Regular'],8.144230842590332,7.630325794219971,6.221442699432373,7.766520023345947
db130824-ae33-4dcb-8a43-d25cdddb9aa1,all_instrument,MusicDelta_Gospel,cc-by-nc-sa,['musical theatre'],['electric bass' 'drum set' 'clean electric guitar' 'claps'],db130824-ae33-4dcb-8a43-d25cdddb9aa1.wav,['G major'],['110bpm' 'Moderate'],6.21588134765625,7.1994948387146,4.271763324737549,7.449047088623047
fc7c8bba-8071-4d52-a735-a206bbff9363,all_instrument,MusicDelta_GriegTrolltog,cc-by-nc-sa,['classical'],"['cello' 'trumpet section' 'cymbal' 'double bass' 'brass section'
 'piccolo' 'violin section' 'viola section' 'flute section' 'tuba'
 'clarinet section' 'oboe' 'timpani']",fc7c8bba-8071-4d52-a735-a206bbff9363.wav,['D minor'],['137bpm' 'Dynamic'],6.63157320022583,5.753056049346924,5.870685577392578,6.061260223388672
95d6fbe3-7e8f-437c-920a-d44d92bfe681,all_instrument,MusicDelta_Grunge,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'distorted electric guitar'],95d6fbe3-7e8f-437c-920a-d44d92bfe681.wav,['G minor'],['110bpm' 'Medium'],6.961104393005371,7.75108003616333,6.494167327880859,7.307726860046387
7caf18cd-a222-468b-8ed3-719aee7640a7,all_instrument,MusicDelta_Hendrix,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'distorted electric guitar'],7caf18cd-a222-468b-8ed3-719aee7640a7.wav,['G minor'],['110bpm' 'Medium'],7.357854843139648,8.05291748046875,5.688817977905273,7.721136569976807
927f75a9-7d38-4a69-ba74-833a31110c4d,all_instrument,MusicDelta_InTheHalloftheMountainKing,cc-by-nc-sa,['classical'],"['cello' 'trumpet section' 'cymbal' 'double bass' 'french horn section'
 'clarinet' 'trombone' 'piccolo' 'toms' 'violin section' 'flute' 'tuba'
 'viola' 'bassoon' 'oboe' 'timpani']",927f75a9-7d38-4a69-ba74-833a31110c4d.wav,['D minor'],['110bpm' 'Moderate'],6.0145368576049805,7.252230644226074,6.374678611755371,5.898238182067871
0ed22473-be4f-4c2c-ba25-636a574cda90,all_instrument,MusicDelta_LatinJazz,cc-by-nc-sa,['jazz'],['drum set' 'electric bass' 'flute' 'electric piano' 'trumpet'],0ed22473-be4f-4c2c-ba25-636a574cda90.wav,['G major'],['110bpm' 'Moderate'],7.328465461730957,8.048383712768555,5.719296932220459,8.072562217712402
38e4a598-900e-48bb-95e9-b74ecfac6df0,all_instrument,TablaBreakbeatScience_WhoIsIt,cc-by-nc-sa,['electronic/fusion'],"['mandolin' 'tabla' 'electric bass' 'drum machine' 'synthesizer'
 'accordion']",38e4a598-900e-48bb-95e9-b74ecfac6df0.wav,['D minor'],['94bpm' 'Walking Speed'],6.308731555938721,7.059667110443115,6.087098598480225,6.963280200958252
a4c7ddd1-428a-4d52-938d-9a9ab2be31e4,all_instrument,TemperedElan_DorothyJeanne,cc-by-nc-sa,['classical'],['flute' 'harp' 'main system'],a4c7ddd1-428a-4d52-938d-9a9ab2be31e4.wav,['G major'],['82bpm' 'Comfortable'],7.310881614685059,7.973283290863037,3.505557060241699,7.784810543060303
e32a1ea2-f33f-4c1a-84a0-4beb469c1cfd,all_instrument,TemperedElan_WiseOne,cc-by-nc-sa,['classical'],['flute' 'harp' 'main system'],e32a1ea2-f33f-4c1a-84a0-4beb469c1cfd.wav,['D major'],['66bpm' 'Relaxed'],7.217137813568115,7.636324405670166,4.703790187835693,7.396417617797852
cd68c391-e4ad-43f8-91f8-42bfc9bc264f,all_instrument,TheDistricts_Vermont,cc-by-nc-sa,['rock'],['electric bass' 'drum set' 'clean electric guitar' 'synthesizer'],cd68c391-e4ad-43f8-91f8-42bfc9bc264f.wav,['F# major'],['91bpm' 'Natural'],7.434404373168945,7.58976411819458,6.237936973571777,7.237922191619873
a12ab166-1958-4bfb-a551-fc70431c5b96,all_instrument,TheFranckDuo_FranckViolinSonataInAMajorMovement1,cc-by-nc-sa,['classical'],['violin' 'piano' 'main system'],a12ab166-1958-4bfb-a551-fc70431c5b96.wav,['A major'],['66bpm' 'Relaxed'],6.1366472244262695,5.995321273803711,3.945523500442505,5.81005859375
733edd30-3400-489d-b3d6-1b5e8d9b377b,all_instrument,TheFranckDuo_FranckViolinSonataInAMajorMovement2,cc-by-nc-sa,['classical'],['violin' 'piano' 'main system'],733edd30-3400-489d-b3d6-1b5e8d9b377b.wav,['D minor'],['72bpm' 'Calm'],7.344674110412598,7.290797233581543,4.812326431274414,7.315458297729492
e8be1606-bf88-424f-b8fd-d03d2681ac4a,all_instrument,TheKitchenettes_Alive,cc-by-nc-sa,['pop'],"['acoustic guitar' 'drum set' 'violin' 'clean electric guitar'
 'electric bass' 'piano']",e8be1606-bf88-424f-b8fd-d03d2681ac4a.wav,['Bb major'],['77bpm' 'Leisurely'],7.53995943069458,7.693478107452393,3.6983401775360107,7.838216781616211
9ce1bf7c-3fec-4038-af7a-cc2adb9c50c8,all_instrument,TheNoHoStringOrchestra_ElgarMovement1,cc-by-nc-sa,['classical'],"['double bass' 'cello section' 'violin section' 'viola section'
 'main system']",9ce1bf7c-3fec-4038-af7a-cc2adb9c50c8.wav,['G major'],['90bpm' 'Comfortable'],8.007665634155273,8.14603042602539,5.570582389831543,7.929497718811035
a39c435b-86a3-4f4e-8427-27070b995a5d,all_instrument,TheNoHoStringOrchestra_ElgarMovement2,cc-by-nc-sa,['classical'],"['double bass' 'cello section' 'violin section' 'viola section'
 'main system']",a39c435b-86a3-4f4e-8427-27070b995a5d.wav,['C major'],['85bpm' 'Natural'],7.581524848937988,8.017234802246094,5.0467376708984375,7.722328186035156
eab9c582-4dfa-4b7a-9290-d2950472c94d,all_instrument,TheNoHoStringOrchestra_ElgarMovement3,cc-by-nc-sa,['classical'],"['double bass' 'cello section' 'violin section' 'viola section'
 'main system']",eab9c582-4dfa-4b7a-9290-d2950472c94d.wav,['G major'],['99bpm' 'Natural'],7.713134288787842,7.882443904876709,5.155956268310547,7.69798469543457
189bcc26-8055-4859-9512-8c45640329bf,all_instrument,TheScarletBrand_LesFleursDuMal,cc-by-nc-sa,['rock'],"['drum set' 'clean electric guitar' 'electric bass' 'fx/processed sound'
 'distorted electric guitar']",189bcc26-8055-4859-9512-8c45640329bf.wav,['D minor'],['85bpm' 'Walking Speed'],6.961984157562256,6.879959583282471,3.695916175842285,6.259329319000244
0c48a5d3-0721-4218-8969-dea783707af4,all_instrument,TheSoSoGlos_Emergency,cc-by-nc-sa,['rock'],"['acoustic guitar' 'drum set' 'auxiliary percussion' 'electric bass'
 'vibraphone' 'synthesizer' 'fx/processed sound'
 'distorted electric guitar']",0c48a5d3-0721-4218-8969-dea783707af4.wav,['D major'],['87bpm' 'Walking Speed'],7.221271991729736,7.960028171539307,6.178435802459717,7.7895050048828125
3bd94d17-9c35-4d3f-956b-474bba2ced5b,all_instrument,TheTonTons_Lush,cc-by-nc-sa,['rock'],"['drum set' 'clean electric guitar' 'electric bass' 'tambourine'
 'distorted electric guitar']",3bd94d17-9c35-4d3f-956b-474bba2ced5b.wav,['D major'],['138bpm' 'Energetic'],7.645028114318848,8.073732376098633,5.504181861877441,7.942214012145996
bc59af25-1975-4a6b-8b3c-a433b41fe460,all_instrument,TleilaxEnsemble_Late,cc-by-nc-sa,['classical'],['violin' 'double bass' 'main system'],bc59af25-1975-4a6b-8b3c-a433b41fe460.wav,['A major'],['117bpm' 'Moderate'],7.538323879241943,7.04738712310791,6.294083595275879,7.691799640655518
6c22efff-dfbf-4708-923d-82337ebe19e3,all_instrument,TleilaxEnsemble_MelancholyFlowers,cc-by-nc-sa,['classical'],['violin' 'double bass' 'main system'],6c22efff-dfbf-4708-923d-82337ebe19e3.wav,['D major'],['84bpm' 'Natural'],6.455509185791016,7.319034576416016,4.569436073303223,7.290220260620117
61811f24-e8ea-423d-96bf-881150995810,all_instrument,Torres_NewSkin,cc-by-nc-sa,['rock'],"['electric bass' 'drum set' 'clean electric guitar'
 'distorted electric guitar']",61811f24-e8ea-423d-96bf-881150995810.wav,['G major'],['139bpm' 'Brisk and Lively'],7.426821708679199,7.744521141052246,5.2640275955200195,7.734110355377197
8382cc63-0061-423b-b21a-825422d870b0,all_instrument,TrevorAndTheSoundwaves_AloneAndSad,cc-by-nc-sa,['rock'],"['electric bass' 'drum set' 'clean electric guitar'
 'distorted electric guitar']",8382cc63-0061-423b-b21a-825422d870b0.wav,['D major'],['80bpm' 'Comfortable'],7.24428653717041,6.675822734832764,3.3329899311065674,6.367048740386963
